467,12586
470,28413
473,15919
477,5043
478,15838
479,5538
481,3299
482,9039
483,14314
484,3051
487,11780
488,31401
489,7715
492,10556
495,19378
498,23405
500,20415
501,22683
503,31011
507,8270
508,31694
510,20692
512,23372
514,14967
518,5009
520,14582
521,11859
522,18324
523,20788
528,29747
529,17421
530,18321
534,14137
538,24397
541,22731
542,17216
544,22146
545,28678
548,8043
549,12269
552,1745
553,32277
557,22213
558,18505
560,1592
563,16830
564,18074
569,25975
570,16085
571,19334
573,28204
574,18380
581,23041
582,24327
584,10170
586,3625
587,21471
591,30611
592,9761
593,21507
594,17764
595,24806
596,24626
597,13783
598,12552
600,6348
601,10738
602,30919
604,26315
606,27918
607,6454
610,19206
612,1393
614,14912
617,27539
620,28277
621,29397
623,10757
624,30441
627,6696
629,10865
632,7149
634,30062
635,11537
636,2527
637,10082
641,19073
642,11570
643,15196
644,18886
647,22164
648,30272
649,2430
652,25338
653,28705
654,8480
655,10262
657,10500
658,27031
665,31863
667,844
668,1760
670,19284
671,20219
672,29721
674,31993
676,27630
678,2823
679,22651
680,7476
681,8533
682,7105
688,19485
689,2093
692,21729
693,20806
696,24302
698,1736
700,27541
703,21567
704,16414
705,6901
706,27144
708,4715
709,1497
710,16244
711,28382
713,13058
716,16217
717,28612
718,16697
720,30333
721,364
723,8009
724,1323
725,5572
726,10075
727,18093
729,17292
732,19476
733,8799
735,23827
739,11890
740,14543
741,8534
742,20220
743,15745
744,21466
746,7276
752,14117
753,28971
754,21865
755,30449
756,10179
759,1594
760,11690
764,3401
765,3712
767,20848
769,22676
772,28234
773,20435
774,9030
775,28455
777,3005
779,6913
781,26753
783,11076
785,27507
786,20484
790,16937
792,7817
793,730
794,9040
796,17355
799,4450
801,7098
804,5961
806,1975
807,30471
808,12607
810,10465
811,9586
815,101
816,18242
817,13305
819,11201
820,24599
823,30904
824,22182
825,3357
826,12500
828,11900
834,30027
836,10856
839,21392
840,15186
849,18371
850,28705
851,2045
856,17443
861,32591
862,13952
863,28967
865,26771
866,672
871,27561
872,31608
874,27520
877,4546
879,25536
881,15287
890,31878
891,17297
894,8973
898,18971
899,25350
900,28015
901,31278
902,25894
904,30857
906,32549
907,12084
912,7859
913,13567
914,32257
917,16547
918,1817
920,7316
923,27613
925,32057
927,2534
928,30188
929,10508
932,12266
933,6474
935,31756
936,1608
937,9940
938,6916
942,14598
943,691
944,11684
945,12333
949,30104
951,6185
952,18597
953,610
957,18321
960,28962
968,1334
969,15002
970,26703
971,30589
972,30187
973,10175
975,30998
976,31984
977,7285
978,31928
981,26199
982,15945
985,29901
986,13939
987,10964
988,4182
989,1766
990,6006
992,19455
996,29081
998,2760
1000,14202
1004,29356
1007,26219
1008,16677
1009,17055
1010,2428
1012,8246
1013,16419
1015,28183
1017,29640
1019,20014
1021,30090
1022,25495
1024,17496
1025,881
1027,10099
1029,26352
1036,5985
1038,12968
1039,3044
1040,29771
1042,13710
1043,20582
1045,3152
1046,12863
1047,22288
1048,6451
1052,31679
1053,27028
1054,8987
1055,4610
1056,29723
1057,394
1058,12982
1062,19621
1064,10514
1065,30838
1066,2009
1067,26609
1068,12541
1071,21674
1072,21827
1077,6485
1078,32040
1079,7486
1080,13675
1081,2140
1085,29383
1090,28856
1092,10497
1093,5221
1094,209
1096,28580
1099,25344
1102,31380
1103,12210
1107,15945
1108,12727
1110,27378
1111,22189
1112,4073
1115,20142
1116,23976
1118,32150
1124,11853
1128,26471
1130,27461
1131,20024
1132,212
1134,27620
1138,17531
1141,4267
1144,15439
1145,2127
1148,28388
1150,32060
1151,2885
1152,23429
1154,26838
1155,28957
1157,29510
1158,25677
1159,28270
1160,31946
1161,20712
1162,10232
1163,31040
1165,3560
1170,19736
1171,265
1173,4795
1174,18366
1175,9116
1176,29063
1177,16596
1178,12291
1180,8105
1181,16877
1183,16298
1184,7228
1186,1047
1188,12306
1189,7036
1190,1662
1191,24881
1194,29143
1195,9615
1196,30432
1198,23195
1201,29391
1202,24624
1205,10335
1206,20535
1207,28159
1208,30171
1212,21832
1214,3130
1216,4424
1218,10973
1220,15288
1222,31845
1224,19705
1226,12953
1227,20342
1229,13779
1230,27601
1231,15374
1232,16896
1233,18724
1235,351
1236,3545
1239,15932
1241,18478
1242,22520
1244,7181
1245,9801
1247,29138
1248,25869
1249,7161
1250,23591
1253,32637
1254,27609
1255,11463
1256,20029
1260,7861
1261,6530
1264,3679
1265,28570
1266,32239
1271,2251
1272,13917
1274,7298
1275,28825
1276,17943
1277,2920
1279,6752
1280,25924
1281,18921
1285,9647
1286,9165
1287,17866
1289,9833
1291,25076
1292,37
1294,20421
1295,13541
1296,10498
1297,9642
1300,9603
1303,7606
1305,5646
1306,12435
1308,4733
1309,23288
1312,6537
1313,13963
1315,13539
1318,19130
1319,13988
1323,28399
1324,12079
1325,6367
1326,28216
1334,29675
1335,3614
1336,12782
1337,22596
1342,2665
1345,30486
1346,12695
1347,1257
1348,30914
1349,6504
1353,17096
1354,1589
1355,7851
1358,8072
1359,12367
1361,23981
1362,22013
1363,14411
1364,766
1370,28832
1371,8080
1372,14906
1373,19713
1375,2785
1376,16748
1378,2409
1380,2299
1383,4335
1384,2420
1387,29458
1390,15162
1391,7160
1392,31649
1393,24442
1397,29488
1399,23584
1402,27347
1403,17990
1406,7595
1407,6694
1408,20452
1412,13889
1417,10544
1419,25643
1421,27640
1422,8539
1423,20252
1424,16350
1425,10779
1427,11983
1428,26659
1430,16813
1431,20321
1432,24278
1434,23300
1435,5882
1436,15416
1437,15999
1438,29244
1439,28303
1440,26576
1441,30506
1442,23414
1445,373
1447,13538
1448,23256
1449,11312
1450,9656
1453,3218
1454,9690
1455,26426
1457,11010
1458,25771
1460,30059
1462,3926
1465,22948
1467,6681
1470,21538
1471,8686
1473,9136
1476,21353
1477,19020
1478,671
1479,20379
1480,23840
1481,3362
1483,17667
1487,8694
1488,5269
1493,11818
1495,10203
1496,16541
1497,18981
1499,21551
1505,28906
1506,20260
1507,365
1509,2130
1511,23870
1514,26730
1517,10113
1518,2231
1520,30361
1521,16189
1524,8277
1527,8525
1528,26662
1529,11022
1530,2343
1532,1705
1535,11763
1536,382
1537,14862
1538,18773
1544,15487
1546,5273
1547,1962
1548,22610
1549,23544
1551,21405
1554,6788
1556,20645
1560,15445
1561,15213
1564,28820
1566,5904
1568,23678
1572,5234
1574,2150
1576,27662
1577,14369
1584,32694
1586,29717
1589,5965
1591,28023
1592,5912
1596,23085
1597,32458
1603,30359
1604,6297
1605,28103
1608,31179
1610,1338
1611,23587
1614,30796
1615,4496
1616,26645
1618,27550
1619,2349
1621,1707
1623,9813
1626,15693
1629,11248
1632,10875
1633,1959
1634,17947
1638,10678
1639,12483
1641,2696
1642,1920
1643,1654
1645,6256
1646,5297
1647,6005
1648,11581
1651,30796
1652,20216
1653,2733
1656,29400
1657,23249
1659,8731
1660,25580
1666,10598
1667,25326
1674,13691
1675,26055
1676,20826
1677,17682
1678,21378
1679,22858
1680,24854
1683,26435
1684,16655
1687,25537
1688,22231
1691,514
1692,15936
1694,27927
1695,8279
1696,21590
1698,27789
1699,581
1701,19085
1702,25788
1707,31502
1710,25912
1711,14879
1717,23609
1718,29361
1719,31268
1723,28434
1725,3120
1726,4740
1728,12549
1729,19961
1733,16918
1735,30839
1736,31662
1740,12228
1742,15052
1743,2142
1746,23196
1748,26756
1751,24641
1752,19377
1753,12207
1754,6579
1756,6833
1757,26641
1758,20384
1759,31687
1760,6765
1761,28959
1764,27911
1769,8
1770,31285
1772,19264
1774,6319
1775,20721
1776,16519
1777,30294
1778,31319
1781,29708
1785,24974
1786,29953
1788,10543
1791,15257
1792,4335
1793,19813
1794,13258
1800,11483
1801,24318
1802,15054
1807,25807
1809,22267
1811,5617
1812,21467
1814,8262
1816,9627
1817,10922
1819,26297
1823,30991
1826,26245
1829,30689
1830,8651
1831,2406
1832,3092
1834,21546
1836,8155
1837,15277
1838,28357
1843,26121
1844,22220
1846,21759
1847,19706
1848,28008
1849,21070
1852,19323
1854,9512
1856,14121
1857,16631
1859,19286
1861,21353
1863,27279
1864,16459
1867,7448
1869,10589
1870,21371
1873,26327
1881,11656
1882,12251
1884,494
1889,5622
1890,20422
1892,20812
1893,16014
1894,17803
1896,9575
1897,5312
1898,12979
1899,15412
1914,21828
1916,26322
1917,23006
1920,16397
1922,26194
1923,13007
1924,12132
1926,24173
1927,21191
1928,3849
1929,28873
1933,12836
1934,10215
1935,21893
1936,19309
1939,28396
1940,9261
1941,6250
1942,19748
1943,934
1945,6204
1947,28735
1949,23755
1950,25750
1951,17328
1955,7317
1957,26130
1958,21534
1960,23104
1961,6816
1963,15414
1967,15431
1970,7622
1971,31062
1972,26382
1973,18620
1974,29196
1976,4273
1978,25806
1979,17630
1980,28935
1981,17503
1984,26627
1987,2753
1988,19218
1991,7965
1992,22155
1994,13288
1996,23912
2002,26884
2004,2267
2006,7279
2010,30340
2011,26482
2012,29039
2013,25901
2014,19582
2015,5740
2016,12367
2018,18180
2019,16996
2022,1886
2023,3962
2025,30098
2026,7188
2028,29625
2030,6157
2035,18549
2039,18235
2040,25931
2041,19615
2043,25759
2044,12319
2045,10427
2046,21890
2048,5407
2049,15585
2051,4485
2052,5162
2054,28256
2055,4534
2056,517
2057,28586
2058,7682
2059,14385
2060,31093
2061,1809
2063,10931
2066,6624
2067,25696
2069,23119
2070,8725
2072,24667
2075,2256
2076,27958
2078,10791
2082,18793
2087,31930
2091,18310
2092,11359
2093,1285
2095,24537
2097,18255
2099,9670
2101,16471
2103,18466
2104,28306
2105,8277
2106,21367
2107,5918
2111,25942
2112,5424
2113,16163
2115,10362
2118,13360
2119,9795
2120,3244
2122,8500
2123,4577
2127,31155
2129,27763
2130,20604
2131,2901
2132,13042
2133,28471
2136,5005
2139,17967
2141,13488
2142,13977
2144,4764
2145,6111
2146,29114
2152,30476
2154,30948
2155,31651
2157,27619
2158,30512
2159,16882
2160,24230
2161,4381
2163,30083
2166,2783
2168,26245
2169,6060
2174,1671
2175,27763
2177,16469
2180,25557
2183,2453
2185,30570
2188,19937
2189,9511
2193,30202
2194,6819
2197,24229
2198,24141
2199,25904
2200,32024
2205,22063
2206,8300
2210,22973
2213,32275
2216,4850
2217,29550
2220,11402
2221,22233
2222,7031
2226,27705
2227,25518
2228,10822
2232,7284
2237,7921
2238,13085
2240,6761
2243,27086
2249,13312
2251,16385
2252,15103
2254,3427
2256,9871
2258,25888
2259,32420
2261,30862
2264,3622
2265,23735
2269,6149
2271,12585
2274,12124
2278,21258
2279,14857
2281,15426
2282,23137
2283,21297
2286,13990
2288,27257
2291,30043
2294,26117
2297,744
2299,16695
2300,24425
2301,11221
2302,11327
2303,31117
2304,130
2306,14672
2307,10627
2309,1808
2310,13614
2312,12127
2313,32725
2314,19307
2315,5787
2316,25657
2318,13106
2321,15603
2322,6433
2323,155
2328,12877
2329,7587
2330,11161
2331,19972
2333,526
2336,17604
2340,7120
2343,17271
2344,31461
2345,20103
2346,3960
2347,9153
2348,11479
2350,7047
2357,15803
2359,16271
2360,31820
2361,21578
2362,9751
2363,17970
2364,13729
2365,28400
2367,27549
2368,7932
2369,2860
2370,3864
2371,9872
2373,27595
2377,29048
2378,7436
2381,3475
2382,20862
2383,17883
2384,14506
2385,9792
2387,1063
2388,18960
2390,2870
2392,3612
2393,15967
2394,25978
2399,13897
2400,30542
2402,25845
2403,5280
2405,15755
2408,32255
2414,30279
2415,23002
2416,8972
2418,13940
2419,31710
2420,32088
2423,19125
2425,11097
2427,5381
2428,27333
2430,22824
2431,24611
2432,30035
2434,18355
2435,2685
2437,23891
2440,24320
2446,31143
2447,2964
2448,32363
2449,9010
2457,26464
2460,8149
2461,8877
2467,18730
2469,6284
2471,8798
2472,4862
2475,20818
2477,15322
2480,13553
2481,4744
2485,24299
2486,18618
2490,28479
2491,20436
2493,28166
2495,6055
2496,30161
2497,25084
2503,26355
2505,7346
2507,9682
2510,20957
2511,23955
2513,15525
2515,16143
2516,22391
2519,29969
2522,20750
2523,20461
2524,976
2527,7979
2528,14777
2531,2008
2532,29156
2536,11872
2537,18604
2539,3619
2543,13753
2544,12589
2547,8809
2548,3841
2552,13143
2554,401
2556,8757
2558,22090
2559,26767
2561,17080
2563,25329
2565,11546
2566,26124
2567,9855
2569,3364
2570,10623
2572,24910
2573,7878
2576,30666
2577,15750
2578,28959
2579,5693
2580,24018
2582,18409
2584,23118
2585,28448
2587,14395
2588,10096
2589,10746
2592,27339
2593,2748
2594,7757
2596,14135
2599,20522
2601,24460
2602,21328
2604,6032
2605,1107
2606,1668
2608,2847
2609,22457
2610,27635
2611,11362
2612,26907
2613,26849
2614,12376
2620,30747
2623,19770
2625,11926
2626,12234
2627,16301
2628,14703
2629,23169
2633,23902
2634,21403
2636,17233
2637,2631
2638,32303
2640,8988
2641,21400
2642,19512
2643,12105
2644,21595
2645,23513
2646,12000
2648,29441
2651,216
2654,12143
2657,32450
2658,20251
2659,26741
2660,25191
2661,4870
2662,26423
2663,22032
2665,156
2666,19442
2667,28414
2668,8692
2669,9523
2670,18572
2671,31283
2672,23100
2679,6516
2681,304
2683,17775
2684,5111
2686,5244
2687,23189
2688,28112
2689,1503
2695,11313
2700,1499
2701,11563
2704,5509
2705,11734
2706,16428
2707,9607
2708,31252
2709,14056
2710,31052
2711,2388
2712,6891
2713,26139
2715,14560
2716,21614
2718,451
2719,32352
2720,14556
2721,4220
2722,30145
2724,12673
2726,19165
2727,28989
2730,7845
2731,9883
2735,6276
2736,3589
2740,2363
2741,26072
2742,28116
2743,13127
2744,4006
2745,7793
2746,26338
2750,17439
2752,7381
2753,26225
2755,19771
2758,5573
2764,9973
2767,26176
2768,19160
2769,3877
2770,24279
2771,28648
2772,5896
2774,12217
2776,29968
2777,9756
2778,8855
2779,25706
2780,18745
2781,11524
2784,7051
2785,4731
2786,25619
2789,22719
2790,32311
2791,19571
2795,16241
2796,30693
2797,23109
2800,31207
2802,29358
2804,11691
2805,20204
2812,13662
2813,4905
2814,21514
2816,22820
2818,18957
2821,23431
2823,10771
2825,26767
2826,31776
2827,23905
2828,31931
2831,20480
2833,30281
2834,13577
2835,14816
2837,28546
2838,8101
2839,13660
2844,21582
2846,16846
2847,7016
2848,16916
2849,1219
2854,29068
2855,12585
2859,21750
2864,13910
2866,23101
2870,3039
2873,23032
2875,5336
2876,16354
2877,30959
2878,25952
2880,6216
2883,7089
2884,23423
2885,12788
2886,26653
2888,25538
2891,18732
2892,32000
2893,8882
2898,23592
2900,13710
2903,8080
2911,19503
2912,27319
2913,32462
2915,548
2916,332
2917,24037
2920,21186
2922,6616
2923,23830
2925,5014
2927,9214
2929,19865
2934,26606
2936,3287
2938,1976
2939,31774
2940,6257
2944,23526
2945,23877
2946,2626
2947,2464
2948,10362
2949,24245
2950,3552
2951,3377
2952,26987
2954,13987
2959,27604
2960,22703
2962,18555
2963,2817
2964,20200
2966,9262
2967,32043
2968,22272
2970,20496
2973,31930
2975,22925
2976,10507
2979,3093
2980,29080
2982,17423
2983,20268
2984,29413
2986,11501
2987,31966
2989,12108
2990,64
2994,11074
2996,8936
2999,4893
3002,30978
3003,11827
3004,10327
3005,32056
3006,27477
3008,27503
3009,12664
3010,14308
3012,26272
3013,21897
3017,17159
3021,17544
3022,31551
3023,17835
3024,23456
3025,32766
3027,18075
3028,15830
3030,10857
3032,28586
3033,29316
3037,23658
3040,25499
3042,13412
3043,20548
3044,3109
3047,9149
3053,9769
3054,24026
3055,24196
3057,28467
3060,1653
3064,15784
3065,6692
3070,8749
3072,7461
3073,22494
3076,26760
3077,11414
3078,20664
3081,13272
3082,22355
3083,21298
3085,4858
3086,10348
3089,26935
3090,8989
3091,6637
3093,9753
3095,7997
3097,18290
3099,28475
3100,9724
3103,24178
3104,7280
3106,1798
3109,23082
3111,28584
3112,24215
3113,1505
3118,18207
3120,13158
3121,18360
3122,10920
3123,24216
3125,8515
3126,12786
3127,15783
3132,23711
3133,32093
3134,10170
3137,21176
3138,8853
3139,15915
3143,26751
3144,22481
3145,14020
3147,14631
3148,9858
3150,32331
3151,11523
3152,29167
3153,1011
3154,26363
3158,21178
3160,16254
3163,7848
3164,9694
3168,17122
3169,24406
3173,20342
3175,17884
3176,10351
3178,23775
3180,23056
3183,13149
3185,10180
3188,6679
3192,28400
3193,19781
3197,1909
3199,846
3201,27961
3204,25790
3206,2036
3210,6056
3211,28675
3213,13161
3214,20256
3215,4828
3218,12112
3219,11190
3222,11141
3223,4050
3227,5925
3228,21788
3233,18133
3234,13267
3236,30641
3237,2564
3238,31268
3239,10925
3241,26105
3242,28815
3244,11768
3245,5388
3247,13242
3248,18431
3249,17193
3252,25764
3253,8290
3255,22432
3256,12521
3257,20230
3258,16821
3259,11160
3262,32223
3263,24821
3264,1847
3267,8550
3270,14144
3271,2806
3272,17801
3275,31886
3277,13758
3278,17762
3279,884
3281,25204
3292,10557
3293,18987
3294,11444
3295,15827
3296,12090
3297,6944
3303,22667
3304,16621
3305,11614
3306,13335
3307,21455
3308,10896
3309,16907
3312,27845
3314,31175
3317,30989
3318,2973
3321,20042
3322,11276
3325,5388
3326,28645
3327,4220
3328,30198
3329,16610
3330,25378
3333,13581
3334,32240
3336,10292
3337,24193
3339,27609
3341,24303
3342,14053
3343,3423
3344,20077
3345,10893
3349,11610
3351,10037
3352,4332
3354,17719
3355,2657
3356,24003
3358,16630
3359,457
3361,11933
3362,992
3363,24360
3366,5580
3368,23379
3369,7124
3370,11986
3372,24252
3373,8394
3375,8265
3376,3186
3377,16152
3378,14073
3379,15535
3381,29376
3382,32508
3383,28155
3384,1216
3390,6942
3391,26977
3393,13334
3395,1855
3397,15316
3401,26137
3402,13990
3403,20215
3404,10385
3406,22046
3409,943
3410,30072
3412,14746
3414,15579
3415,22624
3416,10380
3417,23672
3419,18751
3421,19312
3424,5749
3427,17317
3434,10032
3437,14891
3442,92
3444,8569
3447,20783
3449,8280
3452,12251
3454,23429
3455,18951
3457,25963
3458,4149
3461,4939
3462,16769
3468,29263
3469,25673
3474,4992
3477,8738
3479,16899
3487,25083
3492,10749
3493,20825
3495,19978
3496,12524
3498,14766
3500,17524
3502,2929
3504,22908
3506,19886
3507,15093
3508,27100
3513,11573
3519,15729
3520,11591
3521,19062
3522,6807
3524,21439
3525,1716
3527,28474
3528,1877
3530,7944
3535,5597
3536,16258
3537,2960
3538,10074
3540,28551
3541,29950
3544,4771
3548,19317
3549,25299
3550,8259
3552,3943
3553,4485
3556,2862
3559,32486
3560,2231
3561,27463
3564,28606
3565,11448
3567,9865
3568,16188
3570,30643
3571,16678
3573,9501
3574,16956
3578,595
3580,13784
3583,30495
3584,8527
3585,10242
3586,28858
3587,18892
3588,27452
3590,11148
3592,3237
3595,21474
3596,1639
3597,9637
3598,1131
3599,27755
3600,24558
3601,27610
3603,29741
3604,9080
3607,5166
3609,15704
3612,5328
3613,11719
3614,19855
3615,25598
3618,26816
3621,25958
3622,15599
3624,11137
3625,18033
3626,28463
3627,17296
3628,15870
3629,30960
3631,29715
3632,17142
3639,12457
3642,20017
3643,31557
3644,26710
3646,3622
3648,22840
3649,965
3651,32314
3652,24303
3654,5585
3660,9227
3661,6534
3663,24635
3664,17328
3665,11288
3666,24880
3667,6530
3670,30145
3672,21767
3674,16806
3676,14866
3680,18104
3682,27339
3683,26340
3687,7939
3692,32020
3696,12960
3703,19450
3706,19597
3715,12344
3716,10996
3717,282
3718,18332
3719,25144
3723,14666
3727,26609
3728,15720
3731,17419
3733,11182
3735,17583
3737,4708
3740,28008
3742,7823
3743,11801
3744,17109
3745,3623
3747,3367
3748,1019
3752,3636
3753,22162
3754,5005
3756,7740
3757,9044
3758,4973
3759,10446
3760,1055
3765,24401
3766,3892
3767,8138
3768,23188
3772,28649
3774,21388
3776,18684
3779,32117
3780,16662
3785,1324
3790,26840
3791,32407
3793,11732
3797,20265
3798,2500
3799,8107
3800,29708
3802,4639
3804,3533
3811,12242
3815,30379
3818,23829
3819,2009
3820,9221
3821,29105
3822,16583
3825,25633
3826,32540
3827,11966
3828,13749
3831,1386
3833,19203
3837,12590
3838,6844
3840,3425
3846,12011
3847,10331
3852,15290
3853,20929
3854,150
3856,13213
3860,10060
3863,6149
3865,6753
3868,20411
3869,27565
3870,19539
3873,32529
3876,5011
3877,15679
3878,26516
3882,224
3883,25923
3885,28885
3886,27628
3887,29798
3890,19341
3891,17658
3892,9551
3895,20742
3898,12572
3899,15982
3901,14205
3903,29058
3904,19601
3905,1359
3906,19571
3907,13393
3910,18658
3913,10870
3914,30749
3915,6876
3917,19291
3918,9544
3919,8654
3923,19755
3926,29102
3928,20693
3929,6851
3930,1536
3931,31903
3932,26993
3933,3662
3935,23532
3936,25934
3941,11211
3943,21848
3947,3815
3948,16556
3950,32029
3951,21791
3953,24237
3956,15618
3958,29945
3961,21462
3962,12825
3963,30693
3974,19979
3976,21165
3978,18583
3981,3974
3987,3877
3989,25708
3990,26077
3992,17926
3993,29459
3994,1303
3995,30760
4000,25050
4006,32691
4011,9278
4012,14001
4013,6922
4015,12487
4016,17783
4017,13507
4020,18924
4021,31308
4023,17101
4024,19455
4026,3937
4027,16265
4029,5568
4030,2749
4031,17455
4032,1171
4033,30878
4034,21362
4035,27963
4036,32422
4037,29133
4041,18731
4043,19323
4044,27825
4046,4468
4047,11757
4048,2734
4049,13137
4051,15028
4054,18936
4057,26476
4058,32426
4061,27143
4064,24956
4068,21047
4070,30563
4071,32107
4072,28741
4074,5101
4080,26922
4081,4511
4082,31184
4086,10645
4088,12350
4090,16577
4091,32245
4092,25746
4095,901
4096,10593
4097,12063
4098,21751
4100,7625
4102,565
4103,32020
4104,9259
4105,26100
4110,3564
4111,16729
4114,25720
4115,18531
4116,17179
4118,17104
4119,8253
4120,13691
4121,1154
4122,10430
4123,19550
4128,26922
4130,6769
4132,3827
4133,22070
4134,30776
4135,13750
4138,22513
4140,16701
4141,11767
4142,13517
4143,21643
4146,7434
4147,4286
4148,217
4150,17947
4151,31667
4152,29436
4155,24268
4157,20306
4158,15396
4159,4027
4160,13651
4161,8952
4162,10953
4164,4985
4167,5376
4168,12224
4169,31038
4170,15245
4171,27715
4175,16569
4176,31735
4177,7175
4179,24565
4180,30228
4182,14654
4184,22342
4185,22879
4189,8051
4191,5192
4199,11173
4201,1017
4202,30610
4203,27690
4204,21273
4207,12502
4208,12222
4211,16608
4212,15491
4213,10867
4214,24005
4216,22859
4219,15739
4220,13346
4221,6365
4222,11928
4224,5785
4225,31394
4226,845
4227,7893
4228,26242
4229,13886
4230,10688
4231,4473
4233,3278
4234,12390
4236,10080
4238,24347
4239,23995
4241,24918
4246,2437
4247,4292
4249,13049
4250,28852
4252,13945
4253,15390
4258,17190
4259,13046
4260,2617
4263,12969
4264,1101
4267,8541
4269,5399
4270,4666
4271,8993
4272,15717
4273,16545
4274,21545
4276,11150
4278,2370
4279,24348
4280,4755
4281,1750
4284,2308
4286,20570
4288,1636
4291,22465
4295,8701
4296,13183
4297,6714
4302,25309
4303,15771
4304,17062
4305,11729
4312,8622
4315,28092
4316,19973
4318,26951
4319,20337
4320,26342
4321,15299
4322,3623
4331,13036
4333,12625
4337,886
4338,25921
4339,7781
4343,11259
4344,8103
4346,4906
4349,12293
4350,8741
4354,1397
4359,16511
4361,18558
4363,361
4365,22772
4368,18852
4369,20436
4372,31889
4376,2090
4377,30758
4378,26400
4379,12211
4381,3543
4382,29555
4386,9546
4387,26438
4388,21990
4390,32240
4391,22137
4392,14864
4396,1744
4397,10099
4398,29424
4401,30741
4403,15867
4404,16719
4405,108
4408,23860
4409,4466
4411,7103
4412,7683
4413,22080
4414,27430
4415,26217
4416,4602
4417,12892
4418,3513
4422,31304
4423,11307
4424,15869
4427,15015
4429,11118
4430,22387
4431,31253
4434,5561
4436,31518
4437,20650
4440,5860
4443,22595
4444,26640
4445,22640
4447,31051
4448,10559
4451,7965
4454,868
4456,5367
4458,12821
4462,16554
4463,12373
4464,25687
4465,13112
4466,6941
4468,17194
4472,11433
4473,9048
4474,15505
4476,1909
4478,9550
4480,26872
4481,7621
4484,22361
4486,31946
4488,19944
4490,9431
4494,5138
4495,6484
4497,17476
4498,18160
4500,20260
4501,32113
4503,13329
4504,18164
4505,73
4508,2769
4509,699
4510,6942
4511,28328
4512,13107
4513,6438
4515,14205
4517,11523
4519,18201
4520,27084
4521,21370
4525,31269
4528,27242
4530,209
4534,12217
4536,23042
4537,11962
4540,3072
4542,4014
4546,10772
4548,25090
4550,27124
4551,7662
4555,25529
4556,15018
4560,19467
4561,8577
4563,27958
4564,17297
4565,32039
4566,8232
4571,3093
4573,21141
4574,16260
4577,14989
4579,29093
4580,11457
4582,25074
4585,13508
4586,7262
4589,13490
4591,2914
4592,13348
4594,14565
4595,1778
4596,18480
4598,23245
4599,8759
4601,6207
4605,19182
4606,27677
4607,23934
4609,13740
4615,25578
4618,22504
4619,32401
4622,19388
4625,6932
4627,9470
4628,11462
4630,900
4631,30687
4632,20459
4633,5911
4634,28793
4635,853
4637,5002
4638,31023
4639,25057
4641,2588
4642,4422
4643,26481
4644,29146
4648,16228
4650,28109
4655,12350
4656,23239
4657,6739
4660,16047
4664,9771
4666,2219
4669,11255
4670,10307
4674,22997
4678,24108
4683,4130
4686,11745
4694,25326
4695,6825
4699,11464
4700,11589
4704,16331
4705,19208
4706,19873
4707,23083
4709,17407
4710,6206
4711,15185
4712,2254
4713,6903
